section,kind,local,name,line,end_line,span_lines,proof_group,proof_start,proof_end,proof_span_lines,proof_body_lines,proof_body_lines_unique,internal_dependency_count,internal_dependencies,internal_caller_count,internal_callers,self_ref_count,internal_nonheader_count,interstitial_ref_count,external_confirmed_count,external_confirmed_files,external_bare_candidate_count,reachable_from_confirmed_public,reference_class
Declarations,Constructor,False,RawParallelCurrentManyIdentityTiled,57,66,10,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyIdentityTiledISS,58,66,9,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyAffine,59,66,8,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyDefault,60,66,7,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyDiamond,61,66,6,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyDiamondISS,62,66,5,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyIdentityISS,63,66,4,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyAffineISS,64,66,3,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawParallelCurrentManyDefaultISS,65,66,2,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;raw_config,0,1,0,0,,2,False,internal-live
Declarations,Constructor,False,RawUnsupported,66,66,1,raw_config,,,0,0,0,33,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawUnsupported;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;raw_config,34,RawParallelCurrentAffine;RawParallelCurrentAffineISS;RawParallelCurrentDefault;RawParallelCurrentDefaultISS;RawParallelCurrentDiamond;RawParallelCurrentDiamondISS;RawParallelCurrentIdentity;RawParallelCurrentIdentityISS;RawParallelCurrentIdentityTiled;RawParallelCurrentIdentityTiledISS;RawParallelCurrentManyAffine;RawParallelCurrentManyAffineISS;RawParallelCurrentManyDefault;RawParallelCurrentManyDefaultISS;RawParallelCurrentManyDiamond;RawParallelCurrentManyDiamondISS;RawParallelCurrentManyIdentity;RawParallelCurrentManyIdentityISS;RawParallelCurrentManyIdentityTiled;RawParallelCurrentManyIdentityTiledISS;RawSeq;RawVectorCurrentAffine;RawVectorCurrentAffineISS;RawVectorCurrentDefault;RawVectorCurrentDefaultISS;RawVectorCurrentDiamond;RawVectorCurrentDiamondISS;RawVectorCurrentIdentity;RawVectorCurrentIdentityISS;RawVectorCurrentIdentityTiled;RawVectorCurrentIdentityTiledISS;check_config;compile_unsupported_no_result;raw_config,0,2,0,0,,9,False,internal-live
Declarations,Inductive,False,verified_config,68,99,32,verified_config,,,0,0,0,31,VParallelCurrentAffine;VParallelCurrentAffineISS;VParallelCurrentDefault;VParallelCurrentDefaultISS;VParallelCurrentDiamond;VParallelCurrentDiamondISS;VParallelCurrentIdentity;VParallelCurrentIdentityISS;VParallelCurrentIdentityTiled;VParallelCurrentIdentityTiledISS;VParallelCurrentManyAffine;VParallelCurrentManyAffineISS;VParallelCurrentManyDefault;VParallelCurrentManyDefaultISS;VParallelCurrentManyDiamond;VParallelCurrentManyDiamondISS;VParallelCurrentManyIdentity;VParallelCurrentManyIdentityISS;VParallelCurrentManyIdentityTiled;VParallelCurrentManyIdentityTiledISS;VSeq;VVectorCurrentAffine;VVectorCurrentAffineISS;VVectorCurrentDefault;VVectorCurrentDefaultISS;VVectorCurrentDiamond;VVectorCurrentDiamondISS;VVectorCurrentIdentity;VVectorCurrentIdentityISS;VVectorCurrentIdentityTiled;VVectorCurrentIdentityTiledISS,34,VParallelCurrentAffine;VParallelCurrentAffineISS;VParallelCurrentDefault;VParallelCurrentDefaultISS;VParallelCurrentDiamond;VParallelCurrentDiamondISS;VParallelCurrentIdentity;VParallelCurrentIdentityISS;VParallelCurrentIdentityTiled;VParallelCurrentIdentityTiledISS;VParallelCurrentManyAffine;VParallelCurrentManyAffineISS;VParallelCurrentManyDefault;VParallelCurrentManyDefaultISS;VParallelCurrentManyDiamond;VParallelCurrentManyDiamondISS;VParallelCurrentManyIdentity;VParallelCurrentManyIdentityISS;VParallelCurrentManyIdentityTiled;VParallelCurrentManyIdentityTiledISS;VSeq;VVectorCurrentAffine;VVectorCurrentAffineISS;VVectorCurrentDefault;VVectorCurrentDefaultISS;VVectorCurrentDiamond;VVectorCurrentDiamondISS;VVectorCurrentIdentity;VVectorCurrentIdentityISS;VVectorCurrentIdentityTiled;VVectorCurrentIdentityTiledISS;check_config;compile_seq_verified;compile_verified,1,4,0,0,,11,False,internal-live
Declarations,Constructor,False,VSeq,69,99,31,verified_config,,,0,0,0,32,VParallelCurrentAffine;VParallelCurrentAffineISS;VParallelCurrentDefault;VParallelCurrentDefaultISS;VParallelCurrentDiamond;VParallelCurrentDiamondISS;VParallelCurrentIdentity;VParallelCurrentIdentityISS;VParallelCurrentIdentityTiled;VParallelCurrentIdentityTiledISS;VParallelCurrentManyAffine;VParallelCurrentManyAffineISS;VParallelCurrentManyDefault;VParallelCurrentManyDefaultISS;VParallelCurrentManyDiamond;VParallelCurrentManyDiamondISS;VParallelCurrentManyIdentity;VParallelCurrentManyIdentityISS;VParallelCurrentManyIdentityTiled;VParallelCurrentManyIdentityTiledISS;VSeq;VVectorCurrentAffine;VVectorCurrentAffineISS;VVectorCurrentDefault;VVectorCurrentDefaultISS;VVectorCurrentDiamond;VVectorCurrentDiamondISS;VVectorCurrentIdentity;VVectorCurrentIdentityISS;VVectorCurrentIdentityTiled;VVectorCurrentIdentityTiledISS;verified_config,33,VParallelCurrentAffine;VParallelCurrentAffineISS;VParallelCurrentDefault;VParallelCurrentDefaultISS;VParallelCurrentDiamond;VParallelCurrentDiamondISS;VParallelCurrentIdentity;VParallelCurrentIdentityISS;VParallelCurrentIdentityTiled;VParallelCurrentIdentityTiledISS;VParallelCurrentManyAffine;VParallelCurrentManyAffineISS;VParallelCurrentManyDefault;VParallelCurrentManyDefaultISS;VParallelCurrentManyDiamond;VParallelCurrentManyDiamondISS;VParallelCurrentManyIdentity;VParallelCurrentManyIdentityISS;VParallelCurrentManyIdentityTiled;VParallelCurrentManyIdentityTiledISS;VVectorCurrentAffine;VVectorCurrentAffineISS;VVectorCurrentDefault;VVectorCurrentDefaultISS;VVectorCurrentDiamond;VVectorCurrentDiamondISS;VVectorCurrentIdentity;VVectorCurrentIdentityISS;VVectorCurrentIdentityTiled;VVectorCurrentIdentityTiledISS;check_config;compile_verified;verified_config,0,2,0,0,,3,False,internal-live
Declarations,Constructor,False,VParallelCurrentIdentity,70,99,30,verified_config,,,0,0,0,32,VParallelCurrentAffine;VParallelCurrentAffineISS;VParallelCurrentDefault;VParallelCurrentDefaultISS;VParallelCurrentDiamond;VParallelCurrentDiamondISS;VParallelCurrentIdentity;VParallelCurrentIdentityISS;VParallelCurrentIdentityTiled;VParallelCurrentIdentityTiledISS;VParallelCurrentManyAffine;VParallelCurrentManyAffineISS;VParallelCurrentManyDefault;VParallelCurrentManyDefaultISS;VParallelCurrentManyDiamond;VParallelCurrentManyDiamondISS;VParallelCurrentManyIdentity;VParallelCurrentManyIdentityISS;VParallelCurrentManyIdentityTiled;VParallelCurrentManyIdentityTiledISS;VSeq;VVectorCurrentAffine;VVectorCurrentAffineISS;VVectorCurrentDefault;VVectorCurrentDefaultISS;VVectorCurrentDiamond;VVectorCurrentDiamondISS;VVectorCurrentIdentity;VVectorCurrentIdentityISS;VVectorCurrentIdentityTiled;VVectorCurrentIdentityTiledISS;verified_config,33,VParallelCurrentAffine;VParallelCurrentAffineISS;VParallelCurrentDefault;VParallelCurrentDefaultISS;VParallelCurrentDiamond;VParallelCurrentDiamondISS;VParallelCurrentIdentityISS;VParallelCurrentIdentityTiled;VParallelCurrentIdentityTiledISS;VParallelCurrentManyAffine;VParallelCurrentManyAffineISS;VParallelCurrentManyDefault;VParallelCurrentManyDefaultISS;VParallelCurrentManyDiamond;VParallelCurrentManyDiamondISS;VParallelCurrentManyIdentity;VParallelCurrentManyIdentityISS;VParallelCurrentManyIdentityTiled;VParallelCurrentManyIdentityTiledISS;VSeq;VVectorCurrentAffine;VVectorCurrentAffineISS;VVectorCurrentDefault;VVectorCurrentDefaultISS;VVectorCurrentDiamond;VVectorCurrentDiamondISS;VVectorCurrentIdentity;VVectorCurrentIdentityISS;VVectorCurrentIdentityTiled;VVectorCurrentIdentityTiledISS;check_config;compile_verified;verified_config,0,2,0,0,,3,False,internal-live
